timestamp,actual_scaled,pred_scaled,pred_lower_scaled,pred_upper_scaled,actual_pm25,pred_pm25,pred_lower_pm25,pred_upper_pm25,residual_pm25
2025-09-19 22:00:00,-0.8241608287872909,-0.7505646532243598,-1.8076408230199301,0.30651151657121056,4.966,5.221919808579797,2.4034790268929767,10.374327797676472,-0.25591980857979646
2025-09-20 01:00:00,-0.4991230490251205,-0.43579335514370726,-1.4928695249392776,0.6212828146518632,6.182,6.446324617824688,3.073245950430856,12.612669352351993,-0.26432461782468764
2025-09-20 02:00:00,0.2028603017887222,-0.5727761952161481,-1.6298523650117185,0.4842999745794223,9.720999999999998,5.886366299775362,2.7669407504205457,11.589006293605111,3.8346337002246367
2025-09-20 03:00:00,0.151111088137955,0.276331115127764,-0.7807450546678064,1.3334072849233345,9.408999999999999,10.180092190994733,5.115670156711005,19.438391573812925,-0.7710921909947341
2025-09-20 04:00:00,0.093443068947111,0.366671248627473,-0.6904049211680974,1.4237474184230434,9.072000000000001,10.771630303861187,5.439249955661898,20.519785839178393,-1.699630303861186
2025-09-20 05:00:00,0.0126257926032289,-0.023215885330167496,-1.0802920551257378,1.033860284465403,8.618000000000002,8.423261502126383,4.154658670333429,16.226719171245016,0.19473849787361885
2025-09-20 06:00:00,-0.4318738151621851,-0.12993944117687267,-1.187015610972443,0.9271367286186978,6.463,7.86644051927011,3.850069637496339,15.208791493215799,-1.4034405192701103
2025-09-20 09:00:00,0.329722189760827,-0.8190261642412429,-1.8761023340368133,0.23805000555432754,10.526000000000002,4.98350832941144,2.273064541640192,9.938486385665607,5.542491670588562
2025-09-20 10:00:00,0.2432505697826499,-0.13145235021238652,-1.188528520007957,0.9256238195831838,9.971000000000002,7.8587882975059,3.8458837628652116,15.194802422092337,2.1122117024941023
2025-09-20 11:00:00,-0.4283555478647208,0.12420085745157919,-0.9328753123439912,1.1812770272471496,6.478,9.250361466418328,4.607094167449569,17.73874542756709,-2.772361466418328
2025-09-20 12:00:00,-0.329725501521122,-0.3253464259751956,-1.382422595770766,0.7317297438203748,6.910999999999998,6.930795639019224,3.3382585205863364,13.498333644576219,-0.019795639019226208
2025-09-20 13:00:00,-0.5098908772196102,-0.5748525160288396,-1.63192868582441,0.4822236537667308,6.138000000000002,5.8782109950533235,2.7624796822240203,11.574097533599803,0.2597890049466782
2025-09-20 14:00:00,-0.7471659343682352,-0.4562242069522876,-1.513300376747858,0.6008519628432828,5.233999999999999,6.3600045325483885,3.0260276305430986,12.45486710229694,-1.1260045325483894
2025-09-20 15:00:00,-1.5246649360083993,-0.49810890063725766,-1.555185070432828,0.5589672691583127,3.0,6.186158009675195,2.9309310988132484,12.137057262491666,-3.1861580096751947
2025-09-20 16:00:00,-1.6067203852710683,-1.215092042734476,-2.2721682125300466,-0.15801587293890562,2.817000000000001,3.7729743206197437,1.6108851441201772,7.725502121991044,-0.9559743206197426
2025-09-20 17:00:00,-2.272762350004944,-1.7391290948023987,-2.796205264597969,-0.6820529250068283,1.609999999999999,2.539191275824051,0.9359881917506181,5.47001616034783,-0.9291912758240519
2025-09-20 18:00:00,-1.8798883777735,-2.140734890576878,-3.1978110603724486,-1.0836587207813078,2.265999999999999,1.8142594812279662,0.5394401431188502,4.144764129403403,0.4517405187720329
2025-09-20 19:00:00,-1.5189794750328938,-1.9596643002781842,-3.0167404700737546,-0.9025881304826138,3.013,2.120637625791269,0.7070333653718386,4.704855797814404,0.892362374208731
2025-09-20 20:00:00,-1.4139083542768454,-1.2528036754201635,-2.309879845215734,-0.19572750562459307,3.261,3.6713465929894475,1.5552933251668803,7.539715881897438,-0.4103465929894474
2025-09-20 21:00:00,-1.3817193569132151,-1.4564908993722159,-2.5135670691677863,-0.3994147295766455,3.34,3.158696710830884,1.274866515477076,6.602537650016191,0.18130328916911598
2025-09-20 22:00:00,-0.8739082763455603,-1.0315758906466659,-2.0886520604422363,0.025500279148904514,4.799,4.2999826082135995,1.8991662067193897,8.688929038377633,0.4990173917864009
2025-09-20 23:00:00,-0.4770609857382439,-0.7826347351602498,-1.8397109049558202,0.27444143463532056,6.273,5.1090782481399035,2.3417530811825444,10.168041484587901,1.1639217518600962
2025-09-21 00:00:00,-0.6339752474447395,-0.3037759107912655,-1.3608520805868358,0.753300259004305,5.65,7.029030605137777,3.391994450520854,13.677917557613041,-1.3790306051377765
2025-09-21 01:00:00,0.2362090581376081,-0.4146279006352831,-1.4717040704308535,0.6424482691602873,9.927000000000001,6.536816180237542,3.1227461279095543,12.778097504027683,3.390183819762459
2025-09-21 02:00:00,0.2410131567447611,0.22606121771803928,-0.8310149520775312,1.2831373875136096,9.957,9.863899836100293,4.94270842119279,18.860358490402046,0.09310016389970777
2025-09-21 03:00:00,-0.1895246784739688,0.23891689489246304,-0.8181592749031074,1.2959930646880333,7.570000000000002,9.943899425602508,4.986469339592183,19.006606205363425,-2.373899425602506
2025-09-21 04:00:00,-0.9794558519021812,0.0030299547014819295,-1.0540462150940884,1.0601061244970524,4.459999999999998,8.565471870644084,4.23244977365001,16.486694773231743,-4.105471870644085
2025-09-21 05:00:00,-0.6978357656561054,-0.6068381710113911,-1.6639143408069614,0.45023799878417925,5.412,5.753792261137772,2.6944208572211292,11.34664692233093,-0.3417922611377717
2025-09-21 06:00:00,-0.7379149640862952,-0.5384713210068419,-1.5955474908024123,0.5186048487887285,5.267,6.022516129711581,2.8414166525470854,11.837902589754249,-0.7555161297115802
2025-09-21 07:00:00,-0.651452513525101,-0.7625431149390395,-1.81961928473461,0.2945330548565309,5.5840000000000005,5.179530654649473,2.3802915540858454,10.296835938780315,0.4044693453505275
2025-09-21 08:00:00,-0.1864604740188817,-0.83876905922546,-1.8958452290210304,0.21830711057011043,7.585000000000003,4.91646813716004,2.2363925986858852,9.815929820208884,2.668531862839963
2025-09-21 09:00:00,0.1043689685994526,-0.23275363999732507,-1.2898298097928955,0.8243225297982453,9.135000000000002,7.361155861503123,3.5736717107745406,14.285077670891498,1.7738441384968784
2025-09-21 10:00:00,0.2822622139874083,-0.10713975099359205,-1.1642159207891625,0.9499364188019783,10.218,7.982563913930187,3.913590793412263,15.421077346534133,2.2354360860698126
2025-09-21 11:00:00,-0.2269281504801099,-0.019085367547292446,-1.0761615373428628,1.037990802248278,7.388999999999999,8.44550128933569,4.166824151673295,16.267375855620852,-1.0565012893356904
2025-09-21 12:00:00,-0.0095579062575372,-0.18391965997002727,-1.2409958297655976,0.8731565098255432,8.497000000000005,7.597457789817382,3.7029322415713075,14.717062600713813,0.8995422101826236
2025-09-21 13:00:00,-0.62608830029079,-0.25005562953863303,-1.3071317993342033,0.8070205402569374,5.680000000000001,7.279001080531369,3.5287318718504226,14.134890037866965,-1.5990010805313686
2025-09-21 14:00:00,-1.3206217193824692,-0.5745669279971133,-1.6316430977926837,0.4825092417984571,3.4939999999999998,5.879332145239402,2.7630929673935043,11.576147114777187,-2.385332145239402
2025-09-21 15:00:00,-2.079709589919628,-1.2360868139369565,-2.293162983732527,-0.17901064414138612,1.9139999999999997,3.7161264870792508,1.5797885669973786,7.621578266787113,-1.802126487079251
2025-09-21 16:00:00,-1.9477103619134184,-1.7990639212717396,-2.85614009106731,-0.7419877514761692,2.142,2.420179538036143,0.8708870708784595,5.252450110154751,-0.2781795380361429
2025-09-21 17:00:00,-2.3046031831138305,-2.139249317496322,-3.1963254872918925,-1.0821731477007517,1.5629999999999997,1.816646496395165,0.5407458745182223,4.149127845716865,-0.25364649639516523
2025-09-21 18:00:00,-1.849571583657382,-2.102207827539362,-3.1592839973349323,-1.0451316577437915,2.323,1.8768237323574697,0.5736636823324057,4.25913820085669,0.44617626764253027
2025-09-21 19:00:00,-1.7782747482927954,-1.8010669929644867,-2.858143162760057,-0.7439908231689163,2.461,2.416271938138376,0.8687495579071096,5.245306604049437,0.044728061861623925
2025-09-21 20:00:00,-1.6827115858827106,-1.5084497791095441,-2.5655259489051145,-0.45137360931397374,2.655,3.0371881951504722,1.2083996214266408,6.380407225632983,-0.3821881951504724
2025-09-21 21:00:00,-1.0040169786632964,-1.601906440320571,-2.6589826101161416,-0.5448302705250005,4.384,2.8275010541750905,1.0936977595455626,5.997076943374656,1.5564989458249099
2025-09-21 22:00:00,-0.6511864016252776,-0.7729042717849107,-1.829980441580481,0.2841718980106597,5.585,5.143097796388656,2.3603622601066037,10.230232818647945,0.4419022036113436
2025-09-21 23:00:00,0.1780057885933805,-0.4913124311851771,-1.5483886009807475,0.5657637386103933,9.570000000000002,6.214085735719712,2.946207963958675,12.188112100941373,3.3559142642802904
2025-09-22 00:00:00,-1.0180674396729694,0.09191065996846676,-0.9651655098271037,1.148986829764037,4.340999999999999,9.063195323277462,4.504711613137961,17.396585912464467,-4.722195323277463
2025-09-22 01:00:00,0.0567010470943651,-0.4072779588915323,-1.4643541286871027,0.6497982109040381,8.863,6.5684969627906336,3.1400759685845046,12.836013326913877,2.294503037209366
2025-09-22 02:00:00,1.3257268035749037,0.062096239218709215,-0.9949799305768612,1.1191724090142796,19.349,8.893415687300116,4.411839726643121,17.086210772252358,10.455584312699884
2025-09-22 03:00:00,0.9642745393187256,0.8658368953307898,-0.19123927446478062,1.9229130651263602,15.555999999999994,14.651543834590587,7.561618088691564,27.612678335848134,0.9044561654094068
2025-09-22 04:00:00,0.2418125608377458,0.6549501015654415,-0.40212606823012886,1.712026271361012,9.962000000000002,12.876754087175115,6.590782740710435,24.368174873874576,-2.9147540871751136
2025-09-22 05:00:00,-0.092099160036611,0.3818985403391686,-0.6751776294564018,1.438974710134739,8.059999999999999,10.874375288154468,5.495452929971921,20.707614542677167,-2.8143752881544692
2025-09-22 06:00:00,0.1522890470401488,0.002300910391171196,-1.054775259404399,1.0593770801867417,9.416000000000002,8.561492788710952,4.230273158984062,16.479420590401734,0.8545072112890502
2025-09-22 07:00:00,0.594084309619221,0.02257012466323466,-1.0345060451323358,1.079646294458805,12.403000000000006,8.672740183836124,4.291127073491748,16.68279260060451,3.7302598161638816
2025-09-22 08:00:00,0.595260511357154,0.4051240312523922,-0.6519521385431781,1.4622002010479627,12.412000000000003,11.03281718370405,5.582122910472241,20.997263093656727,1.3791828162959519
2025-09-22 09:00:00,0.3982932353247583,0.5794785680427557,-0.47759760175281474,1.636554737838326,10.985999999999994,12.291742386640061,6.2707729825466565,23.298711580859123,-1.305742386640068
2025-09-22 10:00:00,0.6456123570993616,0.352522240200137,-0.7045539295954334,1.4095984099957075,12.803,10.676957932936908,5.38746281619689,20.346714727141386,2.126042067063093
2025-09-22 11:00:00,0.9471516194107208,0.25743367139445783,-0.7996424984011126,1.3145098411900282,15.39500000000001,10.060163928049723,5.050067683483661,19.219150018648325,5.334836071950287
2025-09-22 12:00:00,0.3123053253458979,0.7358157532925454,-0.32126041650302495,1.7928919230881157,10.412000000000003,13.532181942040701,6.949311141317652,25.566366348263053,-3.1201819420406984
2025-09-22 13:00:00,-0.0523265587023297,0.04543393701166826,-1.011642232783902,1.1025101068072387,8.268,8.799782266852697,4.3606209079322795,16.91503897162612,-0.5317822668526961
2025-09-22 14:00:00,-0.653050034195876,-0.30673766326601976,-1.36381383306159,0.7503385065295507,5.577999999999997,7.015470664564301,3.3845769692984033,13.653128551366601,-1.4374706645643043
2025-09-22 15:00:00,-1.649470760795782,-0.8840975702279623,-1.9411737400235327,0.17297859956760808,2.7250000000000005,4.765376108150022,2.153743100189106,9.539717603007672,-2.0403761081500216
2025-09-22 16:00:00,-1.8234030297610195,-1.4244518141215337,-2.481527983917104,-0.36737564432596326,2.3729999999999998,3.2354376005022774,1.3168448785124736,6.742828116859574,-0.8624376005022776
2025-09-22 17:00:00,-1.420087555935263,-1.9525659387487933,-3.0096421085443636,-0.8954897689532229,3.2460000000000004,2.133305225660144,0.7139627234801409,4.728013510827629,1.1126947743398565
2025-09-22 18:00:00,-1.561853284706778,-1.3792949981091702,-2.4363711679047406,-0.3222188283135998,2.9159999999999995,3.3460089696091506,1.3773289971298732,6.9449642799655615,-0.43000896960915114
2025-09-22 19:00:00,-1.331573091287936,-1.4682508073330494,-2.5253269771286195,-0.41117463753747896,3.466000000000001,3.13087924804936,1.259649965911822,6.5516843844790165,0.33512075195064117
2025-09-22 20:00:00,-1.1354228162793785,-1.1905658738653013,-2.2476420436608717,-0.13348970406973093,3.995,3.8402525764771838,1.6476873112681663,7.848493892910886,0.15474742352281634
2025-09-22 21:00:00,0.1210593033357263,-0.9461531260086213,-2.003229295804192,0.11092304378694906,9.231999999999994,4.564765667562207,2.0440063230974315,9.17298048953096,4.667234332437787
2025-09-22 22:00:00,0.5036775986749622,0.12603935077336798,-0.9310368190222025,1.1831155205689383,11.728999999999994,9.26112220299757,4.612980444095383,17.75841719270749,2.4678777970024246
2025-09-22 23:00:00,0.2747486896599606,0.6706896926277502,-0.38638647716782015,1.7277658624233205,10.169999999999998,13.001966177606699,6.659275543062157,24.597075824805703,-2.8319661776067004
2025-09-23 00:00:00,0.2049837025998077,0.0319560369058719,-1.0251201328896986,1.0890322067014422,9.733999999999998,8.724692223843032,4.319545581606237,16.777766427168736,1.009307776156966
2025-09-23 01:00:00,-0.1152663707339411,0.5909334613730736,-0.46614270842249683,1.648009631168644,7.940999999999997,12.378920249099364,6.318460518808444,23.458081938372487,-4.437920249099367
2025-09-23 02:00:00,-0.0232645111687525,0.467713375304042,-0.5893627944915284,1.5247895450996123,8.423000000000005,11.470399983681252,5.821486953737121,21.797210755904377,-3.047399983681247
2025-09-23 03:00:00,0.1133361289686871,-0.02060196176395218,-1.0776781315595225,1.0364742080316183,9.186999999999998,8.437329458334926,4.162354043366201,16.25243688382926,0.749670541665072
2025-09-23 04:00:00,0.3170586538204307,-0.16894256285424658,-1.226018732649817,0.8881336069413238,10.443,7.671259766810326,3.743302977383804,14.851980424192792,2.771740233189673
2025-09-23 05:00:00,-0.6442816399127835,0.16233831997247233,-0.894737849823098,1.2194144897680428,5.610999999999999,9.475909333946182,4.730472073354581,18.151070796304733,-3.8649093339461835
2025-09-23 06:00:00,-0.5281509806892041,-0.3719613909777314,-1.4290375607733017,0.685114778817839,6.064,6.722590731393065,3.2243674615237206,13.117713041726399,-0.6585907313930646
2025-09-23 07:00:00,-0.4018451054359452,-0.3451898766640279,-1.4022660464595984,0.7118862931315425,6.591999999999996,6.8414877070391045,3.2894058058646882,13.335069294580308,-0.2494877070391084
2025-09-23 08:00:00,0.034712052964743,-0.3489184252996536,-1.405994595095224,0.7081577444959168,8.740000000000004,6.824819488171341,3.2802880520077737,13.304598026701884,1.9151805118286624
2025-09-23 09:00:00,0.2783529405773975,-0.03716148518979967,-1.09423765498537,1.0199146846057707,10.193,8.34856087441183,4.113796359737326,16.090158519154016,1.8444391255881705
2025-09-23 10:00:00,0.7272119213931124,0.2471053250104535,-0.8099708447851168,1.304181494806024,13.461,9.995162046830595,5.014510725785039,19.10031970144745,3.4658379531694052
2025-09-23 11:00:00,0.9698748655970282,0.5140484796550928,-0.5430276901404776,1.5711246494506632,15.608999999999998,11.804562916126045,6.004278851918224,22.408095956677723,3.804437083873953
2025-09-23 12:00:00,0.4358958328921993,0.620843977339205,-0.43623219245636535,1.6779201471347753,11.245999999999999,12.609260522196072,6.444459939027973,23.87916833161007,-1.3632605221960734
2025-09-23 13:00:00,0.1333460106406687,0.14291475981920504,-0.9141614099763653,1.1999909296147755,9.304,9.360423535249003,4.667299691539594,17.939950535875337,-0.05642353524900301
2025-09-23 14:00:00,-0.316925897948131,-0.22094125540825818,-1.2780174252038285,0.8361349143873122,6.969,7.417712228115491,3.604608851323512,14.388468693708532,-0.4487122281154905
2025-09-23 15:00:00,-1.252558600751886,-0.7725909812851028,-1.8296671510806732,0.28448518851046756,3.6720000000000006,5.1441962617940415,2.3609631363769537,10.232240929645783,-1.472196261794041
2025-09-23 16:00:00,-1.0832378561110438,-1.1935952355331216,-2.250671405328692,-0.13651906573755124,4.146,3.8318916060531274,1.6431137409943242,7.83320915423927,0.3141083939468725
2025-09-23 17:00:00,-1.7318127578907954,-1.140588754375623,-2.1976649241711934,-0.08351258458005262,2.554,3.980295253235238,1.7242926562227465,8.104506724981402,-1.4262952532352382
2025-09-23 18:00:00,-1.0362047539730803,-1.52963189839141,-2.5867080681869803,-0.4725557285958395,4.286,2.988677342554498,1.1818634919896427,6.2917242537935705,1.2973226574455015
2025-09-23 19:00:00,-0.8273945100693341,-1.0621072720536249,-2.119183441849195,-0.005031102258054476,4.955000000000001,4.208433182829582,1.8490873630819422,8.521567001250315,0.746566817170419
2025-09-23 20:00:00,-0.5333677549150172,-0.7457800060617691,-1.8028561758573396,0.3112961637338013,6.043,5.238932785514186,2.412785368337841,10.405429319782113,0.8040672144858139
2025-09-23 21:00:00,0.8807141757913736,-0.12663518356066467,-1.1837113533562351,0.9304409862349057,14.784999999999998,7.883176287789096,3.8592243419775416,15.239386249004589,6.901823712210902
2025-09-23 22:00:00,0.7852489939561528,0.8376638240614698,-0.21941234573410062,1.8947399938570402,13.948000000000002,14.401901898165262,7.425060382871424,27.156306459593353,-0.4539018981652596
2025-09-23 23:00:00,0.6846538756495013,0.8502162846506762,-0.20685988514489417,1.9072924544462466,13.114000000000003,14.51263377085053,7.485632299239294,27.35873604022472,-1.3986337708505268
2025-09-24 00:00:00,0.2794484165749555,0.516174813399131,-0.5409013563964394,1.5732509831947015,10.199999999999998,11.820110848058366,6.012783792816087,22.43651922149228,-1.6201108480583688
2025-09-24 01:00:00,0.5378928259279395,0.4581448276634154,-0.5989313421321549,1.5152209974589859,11.98,11.402486807035059,5.7843374758466695,21.67305828259701,0.5775131929649415
2025-09-24 02:00:00,0.4234030448204101,0.7058703704774365,-0.3512057993181339,1.762946540273007,11.159000000000002,13.285936708943847,6.814611480746357,25.116204005123148,-2.1269367089438447
2025-09-24 03:00:00,0.169364352484936,0.4390610243057041,-0.6180151454898664,1.4961371941012744,9.518000000000006,11.268141113092607,5.710848461884131,21.427460137953528,-1.7501411130926012
2025-09-24 04:00:00,0.0554570187843742,0.13599686149854745,-0.921079308297023,1.1930730312941178,8.856000000000002,9.319600287492221,4.644968791781248,17.865321319164597,-0.4636002874922198
2025-09-24 05:00:00,-0.0215917532364427,-0.21196728033582535,-1.2690434501313956,0.845108889459745,8.431999999999999,7.460934185676704,3.6282518796148757,14.4674830057671,0.9710658143232944
2025-09-24 06:00:00,-0.0745874601771715,0.0030080902274941534,-1.0540680795680761,1.0600842600230647,8.151,8.565352511519123,4.232384482503391,16.486476572121045,-0.4143525115191231
2025-09-24 07:00:00,0.1974585454032399,0.009806804498999455,-1.047269365296571,1.0668829742945698,9.688000000000002,8.602538856310053,4.252725944379549,16.554457145362466,1.0854611436899493
2025-09-24 08:00:00,0.0233416191351834,0.2334454806033311,-0.8236306891922394,1.2905216503989014,8.677,9.909779606861445,4.967805311276284,18.944231566233075,-1.2327796068614454
2025-09-24 09:00:00,0.1002147503911687,0.10438747402240092,-0.9526886957731695,1.1614636438179713,9.111000000000002,9.135107037994944,4.544048348479898,17.528048136481196,-0.024107037994941294
2025-09-24 10:00:00,1.0020705963358836,0.2364154286060396,-0.8206607411895308,1.29349159840161,15.917000000000002,9.928287024966135,4.977929133392151,18.978065084935952,5.988712975033867
2025-09-24 11:00:00,1.5087127537874672,0.800606265112725,-0.25646990468284536,1.8576824349082954,21.588999999999995,14.07958749553372,7.24874979977627,26.567081625099664,7.509412504466274
2025-09-24 12:00:00,1.2145520740567497,0.9912284329597164,-0.06584773683585399,2.048304602755287,18.097999999999995,15.812645963657832,8.196757541776734,29.7352958926317,2.285354036342163
2025-09-24 13:00:00,0.5791170094628169,0.7982761786255297,-0.2587999911700407,1.8553523484211,12.288999999999993,14.059548051122515,7.237787937382917,26.530447400193395,-1.770548051122523
2025-09-24 14:00:00,-0.264507187987081,0.2335061814948583,-0.8235699883007122,1.2905823512904286,7.211000000000002,9.910157554357877,4.968012053956509,18.944922494249987,-2.6991575543578747
2025-09-24 15:00:00,-0.5108730598692176,-0.700504590563616,-1.7575807603591864,0.35657157923195437,6.134000000000001,5.40224121386014,2.5021174118051737,10.703974407677455,0.7317587861398609
2025-09-24 16:00:00,-0.11409091420438,-0.5799841249304336,-1.637060294726004,0.4770920448651368,7.946999999999999,5.858096637974952,2.751476841531463,11.537326360410871,2.0889033620250474
2025-09-24 17:00:00,-1.4767034330719149,-0.4803605946804922,-1.5374367644760625,0.5767155751150782,3.1110000000000007,6.25931703817966,2.9709501326168435,12.27079970809855,-3.148317038179659
2025-09-24 18:00:00,-1.0757628198330895,-1.0384946235003558,-2.095570793295926,0.01858154629521458,4.168,4.279096536177912,1.8877412269198084,8.650747088585833,-0.11109653617791171
2025-09-24 19:00:00,-0.2456169283169024,-0.9443162339829128,-2.001392403778483,0.11275993581265764,7.300000000000001,4.570602417322217,2.047199108604892,9.183650685722146,2.729397582677784
2025-09-24 22:00:00,-0.625301554576299,-0.023534867677076993,-1.0806110374726474,1.0335413021184934,5.683,8.421546197473788,4.153720374182165,16.223583412830926,-2.738546197473788
2025-09-24 23:00:00,-0.72954716498842,0.1911043822018167,-0.8659717875937537,1.248180551997387,5.297,9.649311624277283,4.825325603537224,18.468068532015508,-4.3523116242772835
2025-09-25 00:00:00,-0.5172707019753149,-0.32346815461798845,-1.380544324413559,0.7336080151775819,6.107999999999999,6.939301549117898,3.3429113749329256,13.513883348310182,-0.8313015491178994
