timestamp,pm25,actual_scaled,pred,residual,actual_pm25,pred_pm25,residual_pm25
2025-09-20 09:00:00,0.329722189760827,0.329722189760827,-0.2193839868839564,0.5491061766447835,10.526000000000002,7.425196740066065,3.1008032599339366
2025-09-20 10:00:00,0.2432505697826499,0.2432505697826499,0.2933181345583634,-0.05006756477571353,9.971000000000002,10.289005845067127,-0.31800584506712504
2025-09-20 11:00:00,-0.4283555478647208,-0.4283555478647208,0.27693259722478464,-0.7052881450895054,6.478,10.183930637880897,-3.705930637880897
2025-09-20 12:00:00,-0.329725501521122,-0.329725501521122,-0.42593817574139997,0.09621267422027796,6.910999999999998,6.488323845267249,0.42267615473274844
2025-09-20 13:00:00,-0.5098908772196102,-0.5098908772196102,-0.42018936979392235,-0.08970150742568789,6.138000000000002,6.512932495839823,-0.374932495839821
2025-09-20 14:00:00,-0.7471659343682352,-0.7471659343682352,-0.6063439236007242,-0.140822010767511,5.233999999999999,5.755697573811998,-0.5216975738119993
2025-09-20 15:00:00,-1.5246649360083993,-1.5246649360083993,-0.9780912955155328,-0.5465736404928665,3.0,4.464253693066503,-1.464253693066503
2025-09-20 16:00:00,-1.6067203852710683,-1.6067203852710683,-1.3634104487732557,-0.24330993649781263,2.817000000000001,3.38558647684897,-0.568586476848969
2025-09-20 17:00:00,-2.272762350004944,-2.272762350004944,-1.6193118798249173,-0.6534504701800266,1.609999999999999,2.7896691682298664,-1.1796691682298674
2025-09-20 18:00:00,-1.8798883777735,-1.8798883777735,-1.2727973616178327,-0.6070910161556673,2.265999999999999,3.618347009420533,-1.3523470094205337
2025-09-20 19:00:00,-1.5189794750328938,-1.5189794750328938,-1.3502237820029062,-0.1687556930299876,3.013,3.418715667620515,-0.40571566762051514
2025-09-20 20:00:00,-1.4139083542768454,-1.4139083542768454,-1.1809825580179367,-0.23292579625890864,3.261,3.866797709524019,-0.605797709524019
2025-09-20 21:00:00,-1.3817193569132151,-1.3817193569132151,-1.1119608996851582,-0.2697584572280569,3.34,4.06233218380835,-0.7223321838083505
2025-09-20 22:00:00,-0.8739082763455603,-0.8739082763455603,-0.9590451748559111,0.08513689851035078,4.799,4.523972725502786,0.275027274497214
2025-09-20 23:00:00,-0.4770609857382439,-0.4770609857382439,-0.489667418477742,0.012606432739498075,6.273,6.220861641179493,0.05213835882050688
2025-09-21 00:00:00,-0.6339752474447395,-0.6339752474447395,-0.3721160758076075,-0.261859171637132,5.65,6.721909013838771,-1.0719090138387708
2025-09-21 01:00:00,0.2362090581376081,0.2362090581376081,-0.23774790760944722,0.4739569657470553,9.927000000000001,7.337358311228348,2.5896416887716533
2025-09-21 02:00:00,0.2410131567447611,0.2410131567447611,0.3186206586149679,-0.07760750187020682,9.957,10.453205369965518,-0.49620536996551756
2025-09-21 03:00:00,-0.1895246784739688,-0.1895246784739688,0.22379736991930615,-0.41332204839327497,7.570000000000002,9.84987281794801,-2.2798728179480072
2025-09-21 04:00:00,-0.9794558519021812,-0.9794558519021812,-0.18878881078455995,-0.7906670411176213,4.459999999999998,7.573599852089556,-3.113599852089558
2025-09-21 05:00:00,-0.6978357656561054,-0.6978357656561054,-0.9539961457380183,0.2561603800819129,5.412,4.539913087044209,0.8720869129557913
2025-09-21 06:00:00,-0.7379149640862952,-0.7379149640862952,-0.6870485779299471,-0.05086638615634809,5.267,5.451596077654496,-0.18459607765449526
2025-09-21 07:00:00,-0.651452513525101,-0.651452513525101,-0.6651504086437109,0.01369789511860986,5.5840000000000005,5.532730377000246,0.05126962299975446
2025-09-21 08:00:00,-0.1864604740188817,-0.1864604740188817,-0.5469252810314464,0.3604648070125648,7.585000000000003,5.988715983195434,1.5962840168045682
2025-09-21 09:00:00,0.1043689685994526,0.1043689685994526,0.074781843748227,0.02958712485122561,9.135000000000002,8.96530153039767,0.1696984696023307
2025-09-21 10:00:00,0.2822622139874083,0.2822622139874083,0.11484578097173875,0.16741643301566955,10.218,9.195780579061635,1.0222194209383648
2025-09-21 11:00:00,-0.2269281504801099,-0.2269281504801099,0.2316934708432291,-0.458621621323339,7.388999999999999,9.898876549473409,-2.509876549473409
2025-09-21 12:00:00,-0.0095579062575372,-0.0095579062575372,-0.27729119117577883,0.2677332849182416,8.497000000000005,7.151311247642351,1.3456887523576544
2025-09-21 13:00:00,-0.62608830029079,-0.62608830029079,-0.14751174322771868,-0.47857655706307134,5.680000000000001,7.777966654487777,-2.0979666544877764
2025-09-21 14:00:00,-1.3206217193824692,-1.3206217193824692,-0.6954846893683673,-0.6251370300141019,3.4939999999999998,5.420609234425853,-1.926609234425853
2025-09-21 15:00:00,-2.079709589919628,-2.079709589919628,-1.4738718452347495,-0.6058377446848786,1.9139999999999997,3.1176487710267233,-1.2036487710267236
2025-09-21 16:00:00,-1.9477103619134184,-1.9477103619134184,-1.465758013255556,-0.4819523486578623,2.142,3.1367602425001646,-0.9947602425001647
2025-09-21 17:00:00,-2.3046031831138305,-2.3046031831138305,-1.7607576564542615,-0.543845526659569,1.5629999999999997,2.4957735608431006,-0.9327735608431009
2025-09-21 18:00:00,-1.849571583657382,-1.849571583657382,-1.1817638164388393,-0.6678077672185427,2.323,3.8646282373003764,-1.5416282373003765
2025-09-21 19:00:00,-1.7782747482927954,-1.7782747482927954,-1.3878804354141965,-0.39039431287859894,2.461,3.3247666271232896,-0.8637666271232898
2025-09-21 20:00:00,-1.6827115858827106,-1.6827115858827106,-1.312068619617976,-0.3706429662647346,2.655,3.515990236668004,-0.860990236668004
2025-09-21 21:00:00,-1.0040169786632964,-1.0040169786632964,-1.250878154025388,0.2468611753620915,4.384,3.6764827937364775,0.7075172062635229
2025-09-21 22:00:00,-0.6511864016252776,-0.6511864016252776,-0.6575033719494159,0.006316970324138249,5.585,5.561302915945701,0.023697084054298934
2025-09-21 23:00:00,0.1780057885933805,0.1780057885933805,-0.3119601098206585,0.48996589841403904,9.570000000000002,6.991616242821763,2.578383757178239
2025-09-22 00:00:00,-1.0180674396729694,-1.0180674396729694,0.33829721959434167,-1.356364659267311,4.340999999999999,10.58254448754935,-6.241544487549351
2025-09-22 01:00:00,0.0567010470943651,0.0567010470943651,-0.5732317222691721,0.6299327693635371,8.863,5.884576267974943,2.978423732025057
2025-09-22 02:00:00,1.3257268035749037,1.3257268035749037,0.2028326794039375,1.1228941241709662,19.349,9.720830992511923,9.628169007488077
2025-09-22 03:00:00,0.9642745393187256,0.9642745393187256,1.1736834937445215,-0.20940895442579588,15.555999999999994,17.657713415803237,-2.1017134158032427
2025-09-22 04:00:00,0.2418125608377458,0.2418125608377458,0.890660564943389,-0.6488480041056431,9.962000000000002,14.874857876128546,-4.912857876128545
2025-09-22 05:00:00,-0.092099160036611,-0.092099160036611,0.19561326453562866,-0.28771242457223967,8.059999999999999,9.676750242351435,-1.6167502423514364
2025-09-22 06:00:00,0.1522890470401488,0.1522890470401488,-0.07409760652463594,0.22638665356478477,9.416000000000002,8.15355863606436,1.2624413639356415
2025-09-22 07:00:00,0.594084309619221,0.594084309619221,0.17123173723713686,0.4228525723820841,12.403000000000006,9.529215310941249,2.8737846890587573
2025-09-22 08:00:00,0.595260511357154,0.595260511357154,0.5467299071130014,0.048530604244152564,12.412000000000003,12.04562843636842,0.3663715636315832
2025-09-22 09:00:00,0.3982932353247583,0.3982932353247583,0.6628995931726935,-0.26460635784793524,10.985999999999994,12.939853552994807,-1.9538535529948131
2025-09-22 10:00:00,0.6456123570993616,0.6456123570993616,0.38972634668755624,0.25588601041180536,12.803,10.927541312727586,1.875458687272415
2025-09-22 11:00:00,0.9471516194107208,0.9471516194107208,0.535234227168799,0.4119173922419218,15.39500000000001,11.96032064038204,3.43467935961797
2025-09-22 12:00:00,0.3123053253458979,0.3123053253458979,0.7625919643800234,-0.4502866390341255,10.412000000000003,13.75595890940384,-3.343958909403838
2025-09-22 13:00:00,-0.0523265587023297,-0.0523265587023297,0.07708668407130878,-0.12941324277363847,8.268,8.978418389541543,-0.7104183895415428
2025-09-22 14:00:00,-0.653050034195876,-0.653050034195876,-0.27472529244670346,-0.3783247417491726,5.577999999999997,7.163256571131585,-1.5852565711315885
2025-09-22 15:00:00,-1.649470760795782,-1.649470760795782,-1.2271885453482998,-0.4222822154474821,2.7250000000000005,3.7401373110546734,-1.0151373110546729
2025-09-22 16:00:00,-1.8234030297610195,-1.8234030297610195,-1.4385249293811022,-0.3848781003799173,2.3729999999999998,3.2015564180420393,-0.8285564180420395
2025-09-22 17:00:00,-1.420087555935263,-1.420087555935263,-1.794904111353129,0.37481655541786596,3.2460000000000004,2.4283087960933236,0.8176912039066768
2025-09-22 18:00:00,-1.561853284706778,-1.561853284706778,-1.0878089715884471,-0.47404431311833095,2.9159999999999995,4.13259278682212,-1.2165927868221207
2025-09-22 19:00:00,-1.331573091287936,-1.331573091287936,-1.3312894394488217,-0.00028365183911427394,3.466000000000001,3.4667230234423707,-0.0007230234423696302
2025-09-22 20:00:00,-1.1354228162793785,-1.1354228162793785,-1.1354958549855279,7.303870614938646e-05,3.995,3.994791794395515,0.00020820560448520098
2025-09-22 21:00:00,0.1210593033357263,0.1210593033357263,-0.899819249239312,1.0208785525750383,9.231999999999994,4.7138778448979055,4.5181221551020885
2025-09-22 22:00:00,0.5036775986749622,0.5036775986749622,0.305865886558574,0.1978117121163882,11.728999999999994,10.370137524417975,1.3588624755820184
2025-09-22 23:00:00,0.2747486896599606,0.2747486896599606,0.6465215690973127,-0.37177287943735216,10.169999999999998,12.810164142743893,-2.6401641427438953
2025-09-23 00:00:00,0.2049837025998077,0.2049837025998077,0.3841485824718191,-0.1791648798720114,9.733999999999998,10.889633133061814,-1.1556331330618157
2025-09-23 01:00:00,-0.1152663707339411,-0.1152663707339411,0.41646769732999583,-0.531734068063937,7.940999999999997,11.110969203140897,-3.1699692031408997
2025-09-23 02:00:00,-0.0232645111687525,-0.0232645111687525,0.1250137090602665,-0.148278220229019,8.423000000000005,9.255117710041928,-0.8321177100419224
2025-09-23 03:00:00,0.1133361289686871,0.1133361289686871,0.07078965262441926,0.042546476344267836,9.186999999999998,8.942622732835705,0.24437726716429253
2025-09-23 04:00:00,0.3170586538204307,0.3170586538204307,0.15886175199770003,0.15819690182273066,10.443,9.45514468520101,0.9878553147989901
2025-09-23 05:00:00,-0.6442816399127835,-0.6442816399127835,0.3159475244677466,-0.9602291643805301,5.610999999999999,10.435745963612973,-4.824745963612974
2025-09-23 06:00:00,-0.5281509806892041,-0.5281509806892041,-0.5842471639422441,0.05609618325304,6.064,5.841431549996801,0.22256845000319903
2025-09-23 07:00:00,-0.4018451054359452,-0.4018451054359452,-0.36522493907358006,-0.03662016636236515,6.591999999999996,6.752337667073915,-0.16033766707391894
2025-09-23 08:00:00,0.034712052964743,0.034712052964743,-0.20713367784668907,0.24184573081143207,8.740000000000004,7.4843064777628,1.2556935222372037
2025-09-23 09:00:00,0.2783529405773975,0.2783529405773975,0.21981840046719403,0.05853454011020348,10.193,9.82526261779495,0.3677373822050498
2025-09-23 10:00:00,0.7272119213931124,0.7272119213931124,0.27023562186783207,0.45697629952528035,13.461,10.141267146327749,3.3197328536722512
2025-09-23 11:00:00,0.9698748655970282,0.9698748655970282,0.6103389925411478,0.3595358730558804,15.608999999999998,12.5279135009208,3.0810864990791984
2025-09-23 12:00:00,0.4358958328921993,0.4358958328921993,0.8084958706040845,-0.37260003771188516,11.245999999999999,14.147638690730059,-2.90163869073006
2025-09-23 13:00:00,0.1333460106406687,0.1333460106406687,0.28571182740939677,-0.15236581676872807,9.304,10.240106823283362,-0.936106823283362
2025-09-23 14:00:00,-0.316925897948131,-0.316925897948131,-0.1277008426401463,-0.18922505530798467,6.969,7.87777537187292,-0.9087753718729195
2025-09-23 15:00:00,-1.252558600751886,-1.252558600751886,-0.7244534940554516,-0.5281051066964345,3.6720000000000006,5.315331959096139,-1.6433319590961384
2025-09-23 16:00:00,-1.0832378561110438,-1.0832378561110438,-1.140868804675115,0.05763094856407114,4.146,3.979499333396773,0.16650066660322693
2025-09-23 17:00:00,-1.7318127578907954,-1.7318127578907954,-1.2147024811691454,-0.51711027672165,2.554,3.7740355918265562,-1.2200355918265564
2025-09-23 18:00:00,-1.0362047539730803,-1.0362047539730803,-1.2409606006494658,0.20475584667638547,4.286,3.703026797276526,0.5829732027234735
2025-09-23 19:00:00,-0.8273945100693341,-0.8273945100693341,-0.9294414448907349,0.10204693482140081,4.955000000000001,4.618093337091337,0.3369066629086639
2025-09-23 20:00:00,-0.5333677549150172,-0.5333677549150172,-0.612864869169996,0.07949711425497885,6.043,5.730602654411377,0.3123973455886233
2025-09-23 21:00:00,0.8807141757913736,0.8807141757913736,-0.2907631235165202,1.171477299307894,14.784999999999998,7.088880030569555,7.696119969430443
2025-09-23 22:00:00,0.7852489939561528,0.7852489939561528,1.0132466743928144,-0.22799768043666158,13.948000000000002,16.02524589536437,-2.077245895364369
2025-09-23 23:00:00,0.6846538756495013,0.6846538756495013,0.8965712268636981,-0.21191735121419675,13.114000000000003,14.928498221692445,-1.8144982216924426
2025-09-24 00:00:00,0.2794484165749555,0.2794484165749555,0.8212862615885658,-0.5418378450136103,10.199999999999998,14.25861434266986,-4.058614342669863
2025-09-24 01:00:00,0.5378928259279395,0.5378928259279395,0.4899949397727011,0.047897886155238434,11.98,11.629989070448778,0.3500109295512228
2025-09-24 02:00:00,0.4234030448204101,0.4234030448204101,0.6027657340719316,-0.1793626892515215,11.159000000000002,12.469570561714013,-1.3105705617140107
2025-09-24 03:00:00,0.169364352484936,0.169364352484936,0.44772521217417316,-0.2783608596892372,9.518000000000006,11.328953730936975,-1.8109537309369692
2025-09-24 04:00:00,0.0554570187843742,0.0554570187843742,0.21763330621645754,-0.16217628743208334,8.856000000000002,9.811771412410138,-0.9557714124101366
2025-09-24 05:00:00,-0.0215917532364427,-0.0215917532364427,0.0737271203332808,-0.0953188735697235,8.431999999999999,8.959304845452195,-0.5273048454521962
2025-09-24 06:00:00,-0.0745874601771715,-0.0745874601771715,0.012992096250669398,-0.08757955642784089,8.151,8.620010871482108,-0.4690108714821086
2025-09-24 07:00:00,0.1974585454032399,0.1974585454032399,0.03967608817687087,0.15778245722636902,9.688000000000002,8.767632618348122,0.9203673816518805
2025-09-24 08:00:00,0.0233416191351834,0.0233416191351834,0.271641388221612,-0.2482997690864286,8.677,10.150209150338576,-1.473209150338576
2025-09-24 09:00:00,0.1002147503911687,0.1002147503911687,0.19868564051530846,-0.09847089012413976,9.111000000000002,9.69548754859772,-0.5844875485977177
2025-09-24 10:00:00,1.0020705963358836,1.0020705963358836,0.08460944877039345,0.9174611475654901,15.917000000000002,9.021350743468727,6.895649256531275
2025-09-24 11:00:00,1.5087127537874672,1.5087127537874672,0.9418026863714349,0.5669100674160322,21.588999999999995,15.345027764842126,6.2439722351578695
2025-09-24 12:00:00,1.2145520740567497,1.2145520740567497,1.2150962666671095,-0.0005441926103597616,18.097999999999995,18.10393226952765,-0.00593226952765491
2025-09-24 13:00:00,0.5791170094628169,0.5791170094628169,0.8451536615930244,-0.26603665213020755,12.288999999999993,14.467878232113193,-2.1788782321132008
2025-09-24 14:00:00,-0.264507187987081,-0.264507187987081,0.2256012369269739,-0.49010842491405493,7.211000000000002,9.861048283750113,-2.6500482837501114
2025-09-24 15:00:00,-0.5108730598692176,-0.5108730598692176,-0.6442552354196057,0.13338217555038812,6.134000000000001,5.611099623356205,0.5229003766437961
2025-09-24 16:00:00,-0.11409091420438,-0.11409091420438,-0.5185995769718401,0.4045086627674601,7.946999999999999,6.102611352451541,1.8443886475484579
2025-09-24 17:00:00,-1.4767034330719149,-1.4767034330719149,-0.5991402468721805,-0.8775631861997344,3.1110000000000007,5.783528672849716,-2.6725286728497153
2025-09-24 18:00:00,-1.0757628198330895,-1.0757628198330895,-1.2585389928427706,0.18277617300968108,4.168,3.6560814145713865,0.5119185854286137
2025-09-24 19:00:00,-0.2456169283169024,-0.2456169283169024,-1.0927565553680962,0.8471396270511938,7.300000000000001,4.1181207428672595,3.1818792571327412
2025-09-24 22:00:00,-0.625301554576299,-0.625301554576299,-0.035597435150810895,-0.5897041194254881,5.683,8.356909253280596,-2.6739092532805966
2025-09-24 23:00:00,-0.72954716498842,-0.72954716498842,-0.18771517621886255,-0.5418319887695574,5.297,7.57885476663775,-2.2818547666377507
2025-09-25 00:00:00,-0.5172707019753149,-0.5172707019753149,-0.42233089532736406,-0.09493980664795082,6.107999999999999,6.50375592798446,-0.39575592798446113
2025-09-25 01:00:00,0.6809254953484988,0.6809254953484988,-0.16236327518492027,0.8432887705334191,13.084000000000001,7.703880189526668,5.380119810473333
2025-09-25 02:00:00,1.0056920498695752,1.0056920498695752,0.7123936540175592,0.293298395852016,15.952000000000002,13.339220675266525,2.612779324733477
2025-09-25 03:00:00,0.8513868004899737,0.8513868004899737,0.9155461699093314,-0.06415936941935763,14.522999999999996,15.10192727462876,-0.5789272746287644
2025-09-25 04:00:00,0.534379478654878,0.534379478654878,0.7229691159801863,-0.1885896373253083,11.953999999999997,13.426026535975407,-1.4720265359754094
2025-09-25 05:00:00,-0.803431239370911,-0.803431239370911,0.2933393582451354,-1.0967705976160464,5.037,10.289142583959908,-5.252142583959908
2025-09-25 06:00:00,-0.9457645068594972,-0.9457645068594972,-0.9745353464085917,0.02877083954909454,4.566,4.47535412935253,0.09064587064746998
2025-09-25 07:00:00,-1.0818763845576829,-1.0818763845576829,-0.8957329217551063,-0.18614346280257654,4.149999999999999,4.727218695776758,-0.5772186957767591
2025-09-25 08:00:00,-0.897636534173017,-0.897636534173017,-1.0159420888801434,0.11830555470712634,4.720999999999999,4.347482305853443,0.3735176941465559
2025-09-25 09:00:00,-0.4923050878898089,-0.4923050878898089,-0.6086900140788877,0.11638492618907875,6.209999999999998,5.74665822495476,0.46334177504523844
2025-09-25 10:00:00,0.1005613116662331,0.1005613116662331,-0.28332590085729953,0.38388721252353264,9.112999999999994,7.123286022474895,1.9897139775250992
2025-09-25 11:00:00,0.4686404971650814,0.4686404971650814,0.29683433140217996,0.17180616576290142,11.477000000000002,10.311682427701852,1.1653175722981501
2025-09-25 12:00:00,0.8896825892841514,0.8896825892841514,0.46839058388044336,0.4212920054037081,14.865999999999996,11.475220567779203,3.3907794322207927
2025-09-25 13:00:00,0.834942486976465,0.834942486976465,0.6796583326852386,0.15528415429122644,14.377999999999998,13.073818441496096,1.3041815585039025
2025-09-25 14:00:00,0.3722249383539541,0.3722249383539541,0.6071503297057889,-0.23492539135183477,10.809,12.503317912424487,-1.6943179124244878
2025-09-25 15:00:00,-0.2610961368044449,-0.2610961368044449,0.11108673217287918,-0.37218286897732406,7.2269999999999985,9.173930873860593,-1.9469308738605946
2025-09-25 16:00:00,-0.0675170639063873,-0.0675170639063873,-0.19032105340746358,0.12280398950107628,8.188,7.566105850520582,0.6218941494794183
2025-09-25 17:00:00,-0.4314043044945798,-0.4314043044945798,-0.20097510797276816,-0.23042919652181162,6.464999999999999,7.514179046115956,-1.049179046115957
2025-09-25 18:00:00,0.0527882659696107,0.0527882659696107,-0.24382545172026915,0.2966137176898799,8.841,7.308490322102331,1.532509677897668
2025-09-25 19:00:00,0.1401349141392012,0.1401349141392012,0.07523283104930517,0.06490208308989603,9.344,8.967866744102526,0.37613325589747326
2025-09-25 20:00:00,0.1313041998044367,0.1313041998044367,0.17320035054620775,-0.041896150741771054,9.291999999999998,9.541051538734536,-0.24905153873453756
2025-09-25 21:00:00,0.3089241556604299,0.3089241556604299,0.17478359455268275,0.13414056110774716,10.390000000000002,9.550580398043627,0.8394196019563758
2025-09-25 22:00:00,0.3501259967270807,0.3501259967270807,0.37156223762966584,-0.021436240902585113,10.661000000000001,10.80453458993414,-0.1435345899341378
2025-09-25 23:00:00,0.5508044997108134,0.5508044997108134,0.44885156531778025,0.1019529343930331,12.075999999999999,11.336881542065555,0.7391184579344436
2025-09-26 00:00:00,-0.2006003966405898,-0.2006003966405898,0.46895696890722227,-0.6695573655478121,7.515999999999998,11.47925370587241,-3.963253705872411
2025-09-26 01:00:00,0.0815730755092056,0.0815730755092056,-0.017516968798973995,0.0990900443081796,9.003999999999998,8.453959700336604,0.5500402996633937
2025-09-26 02:00:00,-0.0309051258644016,-0.0309051258644016,0.08452111586570095,-0.11542624173010255,8.381999999999998,9.020845558138507,-0.6388455581385095
2025-09-26 03:00:00,-0.0481721539517586,-0.0481721539517586,-0.03514454830929157,-0.013027605642467029,8.290000000000004,8.359328004212859,-0.06932800421285457
2025-09-26 04:00:00,-0.097522775513044,-0.097522775513044,-0.11661925869979697,0.01909648318675297,8.032000000000002,7.934099299436168,0.09790070056383371
2025-09-26 05:00:00,-0.0988813065227986,-0.0988813065227986,-0.14320218359564488,0.04432087707284628,8.025,7.799582583547684,0.2254174164523164
2025-09-26 06:00:00,0.112131680882067,0.112131680882067,-0.12897808498670627,0.24110976586877325,9.179999999999998,7.871306447277359,1.308693552722639
2025-09-26 07:00:00,0.1931908562840198,0.1931908562840198,0.12399855610502311,0.06919230017899669,9.662000000000003,9.249178082162528,0.4128219178374746
2025-09-26 08:00:00,-0.0963591581148713,-0.0963591581148713,0.17222320606871652,-0.26858236418358783,8.038,9.535174825044685,-1.4971748250446844
2025-09-26 09:00:00,-0.1138950814239558,-0.1138950814239558,-0.04156720564492128,-0.07232787577903452,7.947999999999999,8.325084624380501,-0.37708462438050283
2025-09-26 10:00:00,0.0724414535536049,0.0724414535536049,-0.08455484845063356,0.15699630200423847,8.952000000000005,8.099092729995178,0.8529072700048275
2025-09-26 11:00:00,0.2005706810397232,0.2005706810397232,0.1376786473699087,0.0628920336698145,9.706999999999999,9.32950985989025,0.37749014010974946
2025-09-26 12:00:00,0.5110952598979692,0.5110952598979692,0.20915854395672998,0.3019367159412393,11.783,9.759605422787612,2.023394577212388
2025-09-26 13:00:00,0.7457731711276231,0.7457731711276231,0.4136049847051056,0.3321681864225175,13.614999999999997,11.091198831360154,2.5238011686398423
2025-09-26 14:00:00,1.0421083117433936,1.0421083117433936,0.5819551825661622,0.4601531291772314,16.308,12.310542487994608,3.9974575120053917
2025-09-26 15:00:00,0.9314779935849364,0.9314779935849364,0.4766259825339063,0.4548520110510301,15.249000000000006,11.533992064950853,3.7150079350491527
