datetime,date,hour,interval_start,A3_MW,A4_MW,A5_MW,B1_MW,B2_MW,total_generation_mw,co,no2,o3,pm10,pm25,so2,temperature_2m (°C),rain (mm),snowfall (cm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),gap_duration
2023-08-01 07:00:00,2023-08-01,7,2023-08-01 06:00:00,0.0,129.0,130.0,0.0,247.0,506.0,0.4,4.9,40.1,11.7,8.6,0.0,16.8,0.0,0.0,77,50,2.8,0 days 02:00:00
2023-08-11 16:00:00,2023-08-11,16,2023-08-11 15:00:00,131.0,0.0,131.0,0.0,0.0,262.0,0.4,5.5,65.3,11.8,5.9,0.0,23.2,0.0,0.0,41,25,14.7,10 days 04:00:00
2023-08-17 12:00:00,2023-08-17,12,2023-08-17 11:00:00,127.0,0.0,127.0,0.0,247.0,501.0,0.6,9.05,58.8,22.1,15.35,6.95,27.0,0.0,0.0,49,38,10.0,5 days 19:00:00
2023-08-17 18:00:00,2023-08-17,18,2023-08-17 17:00:00,129.0,0.0,130.0,0.0,244.0,503.0,0.6,9.8,64.4,17.25,11.25,4.75,27.0,0.0,0.0,50,36,16.0,0 days 06:00:00
2023-08-17 21:00:00,2023-08-17,21,2023-08-17 20:00:00,130.0,0.0,122.0,0.0,247.0,499.0,0.8,15.35,50.0,20.15,14.35,7.55,21.1,0.0,0.0,76,41,11.5,0 days 03:00:00
2023-08-18 01:00:00,2023-08-18,1,2023-08-18 00:00:00,125.0,0.0,128.0,0.0,247.0,500.0,0.65,18.1,37.1,21.6,16.7,6.65,18.2,0.0,0.0,89,43,6.4,0 days 04:00:00
2023-08-18 06:00:00,2023-08-18,6,2023-08-18 05:00:00,124.0,0.0,128.0,0.0,248.0,500.0,0.6,8.7,30.45,21.75,18.65,6.9,16.9,0.0,0.0,98,38,5.9,0 days 02:00:00
2023-08-18 14:00:00,2023-08-18,14,2023-08-18 13:00:00,131.0,0.0,131.0,0.0,246.0,508.0,0.55,7.35,71.8,13.85,8.25,3.4,31.4,0.0,0.0,36,34,9.1,0 days 05:00:00
2023-08-24 21:00:00,2023-08-24,21,2023-08-24 20:00:00,124.0,0.0,0.0,0.0,246.0,370.0,0.4,36.7,67.3,17.35,10.9,5.65,22.5,0.0,0.0,70,49,6.6,6 days 07:00:00
2023-08-25 00:00:00,2023-08-25,0,2023-08-24 23:00:00,127.0,0.0,0.0,0.0,245.0,372.0,0.45,16.0,27.2,28.0,19.0,7.75,19.7,0.0,0.0,85,58,5.5,0 days 03:00:00
2023-08-25 03:00:00,2023-08-25,3,2023-08-25 02:00:00,121.0,0.0,0.0,0.0,245.0,366.0,0.4,11.95,43.6,20.85,16.85,7.9,20.0,0.0,0.0,84,0,0.4,0 days 02:00:00
2023-08-25 06:00:00,2023-08-25,6,2023-08-25 05:00:00,118.0,0.0,0.0,0.0,244.0,362.0,0.45,16.05,27.75,23.35,18.6,7.85,17.7,0.0,0.0,95,61,4.5,0 days 03:00:00
2023-08-25 09:00:00,2023-08-25,9,2023-08-25 08:00:00,124.0,0.0,0.0,0.0,246.0,370.0,0.35,13.2,51.2,22.15,16.7,7.7,25.0,0.0,0.0,62,333,3.2,0 days 02:00:00
2023-08-25 14:00:00,2023-08-25,14,2023-08-25 13:00:00,122.0,0.0,0.0,0.0,242.0,364.0,0.4,7.75,78.2,14.5,8.85,6.3,31.6,0.0,0.0,29,15,10.8,0 days 04:00:00
2023-08-25 21:00:00,2023-08-25,21,2023-08-25 20:00:00,125.0,0.0,0.0,0.0,245.0,370.0,0.4,36.15,22.7,25.9,15.0,0.0,22.4,0.0,0.0,54,72,5.7,0 days 07:00:00
2023-08-25 23:00:00,2023-08-25,23,2023-08-25 22:00:00,126.0,0.0,0.0,0.0,246.0,372.0,0.45,33.6,18.7,33.8,19.95,0.4,19.2,0.0,0.0,68,80,4.0,0 days 02:00:00
2023-08-26 01:00:00,2023-08-26,1,2023-08-26 00:00:00,124.0,0.0,0.0,0.0,247.0,371.0,0.4,26.6,32.95,20.25,15.05,8.05,17.7,0.0,0.0,74,83,2.9,0 days 02:00:00
2023-08-26 04:00:00,2023-08-26,4,2023-08-26 03:00:00,124.0,0.0,0.0,0.0,246.0,370.0,0.35,17.4,39.5,18.0,15.0,8.45,17.1,0.0,0.0,83,69,5.0,0 days 02:00:00
2023-08-26 09:00:00,2023-08-26,9,2023-08-26 08:00:00,120.0,129.0,0.0,0.0,245.0,494.0,0.5,8.95,54.6,21.4,16.15,8.95,24.6,0.0,0.0,54,270,3.2,0 days 03:00:00
2023-08-26 14:00:00,2023-08-26,14,2023-08-26 13:00:00,123.0,122.0,0.0,0.0,240.0,485.0,0.3,6.45,76.9,15.5,8.1,20.45,33.0,0.0,0.0,25,292,6.6,0 days 04:00:00
2023-08-26 16:00:00,2023-08-26,16,2023-08-26 15:00:00,123.0,124.0,0.0,0.0,242.0,489.0,0.3,5.35,76.9,14.85,7.8,7.7,33.5,0.0,0.0,25,317,6.9,0 days 02:00:00
2023-08-26 20:00:00,2023-08-26,20,2023-08-26 19:00:00,124.0,128.0,0.0,0.0,242.0,494.0,0.4,24.8,76.9,15.0,7.25,1.9,26.5,0.0,0.0,41,82,7.6,0 days 04:00:00
2023-08-27 01:00:00,2023-08-27,1,2023-08-27 00:00:00,125.0,125.0,0.0,0.0,244.0,494.0,0.5,34.35,76.9,22.4,13.95,10.3,20.0,0.0,0.0,73,79,1.8,0 days 05:00:00
2023-08-27 05:00:00,2023-08-27,5,2023-08-27 04:00:00,126.0,130.0,0.0,0.0,246.0,502.0,0.45,17.75,11.3,21.85,15.8,9.9,20.3,0.0,0.0,76,127,3.6,0 days 02:00:00
2023-08-27 08:00:00,2023-08-27,8,2023-08-27 07:00:00,123.0,128.0,0.0,0.0,246.0,497.0,0.45,15.1,21.2,25.3,17.4,8.5,23.0,0.0,0.0,65,225,1.0,0 days 02:00:00
2023-08-28 00:00:00,2023-08-28,0,2023-08-27 23:00:00,128.0,125.0,0.0,0.0,244.0,497.0,0.4,63.5,6.9,27.7,15.25,9.6,20.4,0.0,0.0,63,84,3.6,0 days 14:00:00
2023-08-28 03:00:00,2023-08-28,3,2023-08-28 02:00:00,130.0,128.0,0.0,0.0,245.0,503.0,0.45,21.55,11.8,27.4,20.3,8.95,19.2,0.0,0.0,71,86,5.4,0 days 02:00:00
2023-08-28 05:00:00,2023-08-28,5,2023-08-28 04:00:00,126.0,124.0,0.0,0.0,243.0,493.0,0.4,11.95,29.5,18.6,14.3,9.25,19.8,0.0,0.0,67,96,6.5,0 days 02:00:00
2023-08-28 17:00:00,2023-08-28,17,2023-08-28 16:00:00,129.0,125.0,0.0,0.0,233.0,487.0,0.4,5.45,31.0,16.75,8.85,2.45,33.7,0.0,0.0,24,198,12.9,0 days 08:00:00
2023-08-28 20:00:00,2023-08-28,20,2023-08-28 19:00:00,129.0,123.0,0.0,0.0,238.0,490.0,0.4,11.45,31.0,46.1,16.1,1.2,26.8,0.0,0.0,43,183,6.1,0 days 02:00:00
2023-08-29 03:00:00,2023-08-29,3,2023-08-29 02:00:00,126.0,129.0,0.0,0.0,245.0,500.0,0.5,4.8,31.0,26.1,17.7,1.5,23.1,0.0,0.0,67,170,9.9,0 days 02:00:00
2023-08-29 09:00:00,2023-08-29,9,2023-08-29 08:00:00,130.0,122.0,0.0,0.0,247.0,499.0,0.5,10.2,31.0,39.4,18.4,0.7,22.3,0.0,0.0,80,166,7.4,0 days 02:00:00
2023-08-29 15:00:00,2023-08-29,15,2023-08-29 14:00:00,126.0,126.0,0.0,0.0,247.0,499.0,0.5,6.6,31.0,28.5,13.7,2.2,25.5,0.0,0.0,41,193,9.6,0 days 04:00:00
2023-08-29 18:00:00,2023-08-29,18,2023-08-29 17:00:00,128.0,126.0,0.0,0.0,244.0,498.0,0.5,6.1,31.0,30.4,11.0,1.7,25.0,0.0,0.0,41,241,14.0,0 days 02:00:00
2023-08-30 10:00:00,2023-08-30,10,2023-08-30 09:00:00,131.0,123.0,0.0,0.0,246.0,500.0,0.6,6.65,68.2,9.3,4.4,11.0,23.6,0.0,0.0,40,218,14.1,0 days 15:00:00
2023-08-30 14:00:00,2023-08-30,14,2023-08-30 13:00:00,131.0,124.0,0.0,0.0,246.0,501.0,0.55,5.05,82.5,10.95,4.1,11.1,25.4,0.0,0.0,31,223,18.6,0 days 02:00:00
2023-08-30 21:00:00,2023-08-30,21,2023-08-30 20:00:00,121.0,120.0,0.0,0.0,245.0,486.0,0.6,5.95,75.8,7.15,3.9,9.9,19.1,0.0,0.0,60,217,9.0,0 days 07:00:00
2023-08-30 23:00:00,2023-08-30,23,2023-08-30 22:00:00,123.0,122.0,0.0,0.0,248.0,493.0,0.55,9.9,61.4,8.15,4.6,8.4,16.6,0.0,0.0,73,215,7.0,0 days 02:00:00
2023-08-31 13:00:00,2023-08-31,13,2023-08-31 12:00:00,133.0,130.0,0.0,0.0,248.0,511.0,0.4,7.5,65.2,14.65,4.6,9.35,23.4,0.5,0.0,45,238,16.2,0 days 03:00:00
2023-08-31 19:00:00,2023-08-31,19,2023-08-31 18:00:00,127.0,127.0,0.0,0.0,246.0,500.0,0.55,8.35,76.8,10.4,4.75,9.1,20.8,0.0,0.0,49,233,12.6,0 days 06:00:00
2023-08-31 22:00:00,2023-08-31,22,2023-08-31 21:00:00,122.0,127.0,0.0,0.0,244.0,493.0,0.6,34.4,17.1,17.95,9.55,8.75,17.0,0.0,0.0,67,5,4.0,0 days 02:00:00
2023-09-01 03:00:00,2023-09-01,3,2023-09-01 02:00:00,135.0,129.0,0.0,0.0,244.8,508.8,0.5,8.75,47.1,7.25,5.5,9.1,14.4,0.0,0.0,84,41,3.8,0 days 02:00:00
2023-09-01 15:00:00,2023-09-01,15,2023-09-01 14:00:00,133.0,126.0,0.0,0.0,244.8,503.8,0.45,5.9,84.8,9.5,7.4,11.1,26.4,0.0,0.0,32,357,6.8,0 days 04:00:00
2023-09-01 20:00:00,2023-09-01,20,2023-09-01 19:00:00,134.0,130.0,0.0,0.0,228.8,492.8,0.55,15.8,55.6,16.45,12.5,10.6,20.0,0.0,0.0,59,50,11.8,0 days 03:00:00
2023-09-01 22:00:00,2023-09-01,22,2023-09-01 21:00:00,127.0,129.0,0.0,0.0,246.0,502.0,0.6,16.2,53.0,17.5,14.55,7.9,17.8,0.0,0.0,70,45,9.7,0 days 02:00:00
2023-09-02 14:00:00,2023-09-02,14,2023-09-02 13:00:00,133.0,123.0,0.0,0.0,243.2,499.2,0.45,4.0,100.8,9.95,6.5,10.25,27.2,0.0,0.0,30,321,4.6,0 days 04:00:00
2023-09-02 20:00:00,2023-09-02,20,2023-09-02 19:00:00,134.0,126.0,0.0,0.0,245.2,505.2,0.55,14.65,70.2,13.1,9.9,14.45,21.3,0.0,0.0,47,44,11.5,0 days 05:00:00
2023-09-02 22:00:00,2023-09-02,22,2023-09-02 21:00:00,129.0,125.0,0.0,0.0,242.8,496.8,0.6,15.9,70.3,14.3,11.8,16.3,18.9,0.0,0.0,50,38,8.7,0 days 02:00:00
2023-09-03 13:00:00,2023-09-03,13,2023-09-03 12:00:00,130.416,129.888,0.0,0.0,246.8,507.104,0.4,3.6,9.7,3.55,3.25,0.0,28.0,0.0,0.0,32,340,5.4,0 days 02:00:00
2023-09-03 15:00:00,2023-09-03,15,2023-09-03 14:00:00,132.0,130.24,0.0,0.0,247.2,509.44,0.4,3.3,9.7,3.55,3.25,0.0,28.5,0.0,0.0,29,2,9.0,0 days 02:00:00
2023-09-03 21:00:00,2023-09-03,21,2023-09-03 20:00:00,128.128,124.784,0.0,0.0,244.0,496.912,0.5,7.4,9.7,3.55,3.25,0.8,20.9,0.0,0.0,57,31,19.4,0 days 02:00:00
2023-09-03 23:00:00,2023-09-03,23,2023-09-03 22:00:00,129.36,127.6,0.0,0.0,246.8,503.7600000000001,0.5,3.9,9.7,3.55,3.25,6.6,19.3,0.0,0.0,61,28,5.3,0 days 02:00:00
2024-03-11 21:00:00,2024-03-11,21,2024-03-11 20:00:00,104.0,122.0,0.0,210.0,244.0,680.0,0.6,7.1,69.05,3.55,3.25,15.55,4.4,0.0,0.0,96,266,5.4,189 days 21:00:00
2024-03-13 09:00:00,2024-03-13,9,2024-03-13 08:00:00,96.0,125.0,0.0,246.0,244.0,711.0,0.55,14.3,51.4,8.7,3.95,16.1,7.9,0.1,0.0,72,338,8.6,0 days 02:00:00
2024-03-13 21:00:00,2024-03-13,21,2024-03-13 20:00:00,99.0,123.0,0.0,246.0,245.0,713.0,0.65,19.35,40.8,18.0,14.65,17.2,4.2,0.0,0.0,87,120,2.9,0 days 02:00:00
2024-03-13 23:00:00,2024-03-13,23,2024-03-13 22:00:00,102.0,123.0,0.0,248.0,246.0,719.0,0.65,19.2,36.3,18.25,14.55,15.4,4.8,0.1,0.0,85,243,5.6,0 days 02:00:00
2024-03-14 13:00:00,2024-03-14,13,2024-03-14 12:00:00,119.0,120.0,0.0,248.0,246.0,733.0,0.6,11.65,65.6,16.35,13.2,15.1,10.6,0.1,0.0,53,0,13.0,0 days 03:00:00
2024-03-14 16:00:00,2024-03-14,16,2024-03-14 15:00:00,116.0,122.0,0.0,246.0,245.0,729.0,0.65,23.4,45.1,24.55,18.05,13.55,9.2,0.0,0.0,61,52,15.6,0 days 02:00:00
2024-03-14 21:00:00,2024-03-14,21,2024-03-14 20:00:00,116.0,123.0,0.0,244.0,246.0,729.0,1.0,42.25,8.8,50.45,37.4,13.45,3.0,0.0,0.0,83,66,7.9,0 days 03:00:00
2024-03-15 03:00:00,2024-03-15,3,2024-03-15 02:00:00,118.0,120.0,0.0,245.0,246.0,729.0,0.9,19.6,10.4,42.55,35.95,13.2,3.0,0.0,0.0,82,117,0.8,0 days 02:00:00
2024-03-15 15:00:00,2024-03-15,15,2024-03-15 14:00:00,113.0,120.0,0.0,248.0,246.0,727.0,0.6,24.2,57.8,21.4,10.55,23.2,13.2,0.0,0.0,44,332,5.3,0 days 02:00:00
2024-03-15 19:00:00,2024-03-15,19,2024-03-15 18:00:00,116.0,124.0,0.0,247.0,244.0,731.0,0.8,27.1,34.9,29.1,18.35,15.75,6.1,0.0,0.0,77,62,6.9,0 days 03:00:00
2024-03-18 08:00:00,2024-03-18,8,2024-03-18 07:00:00,0.0,121.0,130.0,248.0,247.0,746.0,0.8,13.132,15.805,26.581,21.959,12.705,6.6,0.0,0.0,81,216,3.1,2 days 11:00:00
2024-03-23 17:00:00,2024-03-23,17,2024-03-23 16:00:00,0.0,118.0,131.0,247.0,0.0,496.0,0.8,11.337,92.603,17.375,8.235,15.329,14.4,0.0,0.0,42,230,14.1,5 days 09:00:00
2024-03-23 19:00:00,2024-03-23,19,2024-03-23 18:00:00,0.0,118.0,131.0,248.0,0.0,497.0,0.8,12.583,82.654,23.426,11.358,14.692,9.2,0.0,0.0,64,197,7.5,0 days 02:00:00
2024-03-23 22:00:00,2024-03-23,22,2024-03-23 21:00:00,0.0,115.0,128.0,245.0,0.0,488.0,0.8,3.242,42.58,4.326,3.412,6.476,5.9,0.0,0.0,83,199,7.6,0 days 03:00:00
2024-03-24 02:00:00,2024-03-24,2,2024-03-24 01:00:00,0.0,120.0,133.0,244.0,0.0,497.0,0.8,16.003,67.294,19.193,12.904,15.379,7.7,0.0,0.0,71,227,6.9,0 days 04:00:00
2024-03-25 02:00:00,2024-03-25,2,2024-03-25 01:00:00,0.0,113.0,120.0,245.0,242.0,720.0,0.8,16.882,47.665,6.776,6.493,13.199,1.5,0.2,0.0,97,54,3.1,1 days 00:00:00
2024-03-25 05:00:00,2024-03-25,5,2024-03-25 04:00:00,0.0,122.0,130.0,244.0,242.0,738.0,0.8,13.934,18.955,17.589,16.938,14.383,1.1,0.0,0.0,96,15,4.1,0 days 03:00:00
2024-03-25 09:00:00,2024-03-25,9,2024-03-25 08:00:00,0.0,119.0,131.0,248.0,244.0,742.0,0.8,19.341,54.781,17.323,16.18,14.559,5.8,0.1,0.0,69,315,8.1,0 days 03:00:00
2024-03-25 19:00:00,2024-03-25,19,2024-03-25 18:00:00,0.0,124.0,135.0,248.0,244.0,751.0,0.8,28.012,51.707,20.905,10.521,17.322,3.3,0.0,0.0,66,112,5.8,0 days 09:00:00
2024-03-26 11:00:00,2024-03-26,11,2024-03-26 10:00:00,0.0,122.0,133.0,248.0,243.0,746.0,0.8,28.57,24.617,46.63,29.14,7.596,12.6,0.0,0.0,41,167,13.3,0 days 13:00:00
2024-03-26 13:00:00,2024-03-26,13,2024-03-26 12:00:00,0.0,121.0,130.0,243.0,244.0,738.0,0.8,26.562,41.058,9.597,6.383,7.425,13.3,0.0,0.0,39,154,20.0,0 days 02:00:00
2024-03-31 05:00:00,2024-03-31,5,2024-03-31 04:00:00,0.0,112.0,130.0,244.0,247.0,733.0,0.8,10.533,8.427,23.184,12.028,12.819,8.9,0.0,0.0,81,165,11.2,0 days 04:00:00
2024-04-09 05:00:00,2024-04-09,5,2024-04-09 04:00:00,0.0,109.0,128.0,246.0,247.0,730.0,0.8,5.52,0.828,28.08,14.893,13.252,12.0,0.0,0.0,46,124,6.5,0 days 06:00:00
2024-04-09 09:00:00,2024-04-09,9,2024-04-09 08:00:00,0.0,106.0,132.0,246.0,244.0,728.0,0.8,22.115,25.642,20.95,13.973,11.84,16.9,0.0,0.0,38,223,5.9,0 days 04:00:00
2024-04-09 11:00:00,2024-04-09,11,2024-04-09 10:00:00,0.0,103.0,130.0,233.0,232.0,698.0,0.8,22.132,33.914,36.814,18.554,13.952,21.1,0.0,0.0,33,242,6.9,0 days 02:00:00
2024-04-09 22:00:00,2024-04-09,22,2024-04-09 21:00:00,0.0,100.0,127.0,246.0,246.0,719.0,0.8,41.646,40.29,46.376,17.548,15.883,18.5,0.0,0.0,50,354,3.6,0 days 10:00:00
2024-04-10 02:00:00,2024-04-10,2,2024-04-10 01:00:00,0.0,106.0,127.0,245.0,244.0,722.0,0.8,40.164,19.393,33.545,19.561,14.236,14.8,0.0,0.0,59,238,3.4,0 days 02:00:00
2024-04-12 12:00:00,2024-04-12,12,2024-04-12 11:00:00,0.0,100.0,106.0,244.0,245.0,695.0,0.8,12.034,59.94,30.847,19.346,16.666,21.8,0.0,0.0,38,27,13.7,0 days 02:00:00
2024-04-14 14:00:00,2024-04-14,14,2024-04-14 13:00:00,84.0,97.0,129.0,223.0,226.0,759.0,0.8,5.051,93.744,22.59,7.37,21.55,25.5,0.0,0.0,23,301,6.3,0 days 11:00:00
2024-04-14 21:00:00,2024-04-14,21,2024-04-14 20:00:00,121.0,0.0,125.0,245.0,240.0,731.0,0.8,17.72,78.995,16.989,6.24,15.703,19.6,0.0,0.0,37,34,1.3,0 days 07:00:00
2024-04-15 00:00:00,2024-04-15,0,2024-04-14 23:00:00,124.0,0.0,124.0,246.0,243.0,737.0,0.8,44.264,21.869,36.487,19.854,15.902,16.0,0.0,0.0,46,135,3.1,0 days 03:00:00
2024-04-15 10:00:00,2024-04-15,10,2024-04-15 09:00:00,122.0,0.0,129.0,247.0,244.0,742.0,0.8,21.774,21.118,30.117,16.255,14.557,22.3,0.0,0.0,28,225,6.1,0 days 10:00:00
2024-04-20 21:00:00,2024-04-20,21,2024-04-20 20:00:00,130.0,0.0,129.0,0.0,242.0,501.0,0.8,15.009,77.366,14.433,8.306,26.465,9.6,0.0,0.0,48,63,0.8,0 days 02:00:00
2024-04-25 05:00:00,2024-04-25,5,2024-04-25 04:00:00,128.0,0.0,125.0,251.0,245.0,749.0,0.8,3.195,72.636,5.414,4.253,15.619,7.0,0.1,0.0,90,40,8.4,2 days 00:00:00
2024-04-25 09:00:00,2024-04-25,9,2024-04-25 08:00:00,124.0,0.0,117.0,250.0,243.0,734.0,0.8,9.641,48.498,14.137,13.242,16.622,7.0,0.6,0.0,90,30,11.6,0 days 04:00:00
2024-04-25 11:00:00,2024-04-25,11,2024-04-25 10:00:00,120.0,0.0,131.0,250.0,245.0,746.0,0.8,19.761,38.273,12.61,11.904,16.046,7.8,0.4,0.0,82,30,12.1,0 days 02:00:00
2024-04-25 18:00:00,2024-04-25,18,2024-04-25 17:00:00,127.0,0.0,126.0,252.0,243.0,748.0,0.8,16.037,57.795,13.147,8.388,17.109,10.1,0.2,0.0,64,358,9.4,0 days 07:00:00
2024-05-17 03:00:00,2024-05-17,3,2024-05-17 02:00:00,0.0,122.0,0.0,250.8,253.6,626.4,0.8,3.109,34.323,10.139,8.062,16.117,10.6,0.0,0.0,85,145,19.4,0 days 08:00:00
2024-05-17 06:00:00,2024-05-17,6,2024-05-17 05:00:00,0.0,117.0,0.0,251.6,251.6,620.2,0.8,1.326,64.618,8.104,6.34,15.331,10.7,0.0,0.0,83,146,15.6,0 days 03:00:00
2024-05-17 22:00:00,2024-05-17,22,2024-05-17 21:00:00,0.0,130.0,0.0,250.4,250.4,630.8,0.8,11.247,51.72,36.316,17.493,16.672,15.5,0.0,0.0,78,152,8.5,0 days 05:00:00
2024-06-01 21:00:00,2024-06-01,21,2024-06-01 20:00:00,0.0,127.0,126.0,252.0,250.8,755.8,0.8,8.318,68.284,9.912,4.923,16.77,18.4,0.0,0.0,65,221,7.7,0 days 06:00:00
2024-06-13 23:00:00,2024-06-13,23,2024-06-13 22:00:00,0.0,108.0,120.0,253.2,247.2,728.4,0.8,11.122,66.141,24.472,10.887,18.916,17.5,0.0,0.0,82,52,11.0,0 days 02:00:00
2024-06-20 05:00:00,2024-06-20,5,2024-06-20 04:00:00,0.0,100.0,111.0,239.6,238.0,688.6,0.8,15.18,46.558,15.153,10.717,18.472,20.8,0.0,0.0,60,90,1.8,0 days 03:00:00
2024-06-20 13:00:00,2024-06-20,13,2024-06-20 12:00:00,0.0,96.0,121.0,211.2,203.6,631.8,0.8,15.18,55.961,20.954,11.229,16.783,32.8,0.0,0.0,30,12,15.1,0 days 08:00:00
2024-06-20 21:00:00,2024-06-20,21,2024-06-20 20:00:00,0.0,100.0,117.0,225.6,203.6,646.2,0.8,18.699,79.137,36.447,14.976,20.432,25.6,0.0,0.0,59,36,12.9,0 days 02:00:00
2024-06-25 16:00:00,2024-06-25,16,2024-06-25 15:00:00,120.0,0.0,117.0,213.2,202.8,653.0,0.8,7.799,64.975,14.771,7.108,25.061,28.9,0.0,0.0,35,246,10.6,0 days 02:00:00
2024-06-26 18:00:00,2024-06-26,18,2024-06-26 17:00:00,121.0,0.0,112.0,221.2,210.0,664.2,0.8,17.745,52.011,37.682,15.426,23.564,23.5,0.0,0.0,78,51,13.0,0 days 02:00:00
2024-06-28 06:00:00,2024-06-28,6,2024-06-28 05:00:00,119.0,0.0,109.0,251.6,243.6,723.2,0.8,3.712,44.849,5.721,3.926,23.693,14.9,0.0,0.0,97,61,4.5,0 days 02:00:00
2024-07-01 10:00:00,2024-07-01,10,2024-07-01 09:00:00,124.0,0.0,109.0,172.0,230.4,635.4,0.8,22.34,24.311,16.93,10.584,24.004,27.8,0.0,0.0,50,279,4.7,0 days 04:00:00
2024-07-01 12:00:00,2024-07-01,12,2024-07-01 11:00:00,122.0,0.0,107.0,167.6,204.4,601.0,0.8,13.715,62.06,22.048,9.453,23.697,30.5,0.0,0.0,41,284,3.0,0 days 02:00:00
2024-07-01 15:00:00,2024-07-01,15,2024-07-01 14:00:00,123.0,0.0,108.0,181.6,199.2,611.8,0.8,4.119,96.522,10.667,4.993,24.628,32.8,0.0,0.0,31,250,7.3,0 days 03:00:00
2024-07-01 20:00:00,2024-07-01,20,2024-07-01 19:00:00,121.0,0.0,107.0,171.2,199.6,598.8,0.8,8.895,83.62,26.274,8.488,26.127,26.8,0.0,0.0,47,231,7.4,0 days 04:00:00
2024-07-03 11:00:00,2024-07-03,11,2024-07-03 10:00:00,120.0,0.0,110.0,235.2,231.2,696.4,0.8,8.485,61.894,12.022,6.437,25.252,18.8,0.1,0.0,64,27,10.5,0 days 02:00:00
2024-07-03 16:00:00,2024-07-03,16,2024-07-03 15:00:00,117.0,0.0,113.0,235.2,236.0,701.2,0.8,11.248,58.513,12.349,8.647,24.809,20.0,0.0,0.0,52,45,13.2,0 days 02:00:00
2024-07-09 03:00:00,2024-07-09,3,2024-07-09 02:00:00,124.0,0.0,0.0,246.4,0.0,370.4,0.8,44.894,3.46,17.675,10.069,24.365,19.1,0.0,0.0,72,63,4.8,0 days 02:00:00
2024-07-09 18:00:00,2024-07-09,18,2024-07-09 17:00:00,129.0,0.0,0.0,235.2,0.0,364.2,0.8,16.176,96.464,10.424,4.207,21.597,31.1,0.0,0.0,28,35,13.7,0 days 02:00:00
2024-07-12 17:00:00,2024-07-12,17,2024-07-12 16:00:00,123.024,0.0,0.0,224.8,202.8,550.624,0.8,12.846,105.179,22.973,8.477,24.658,35.3,0.0,0.0,21,40,11.2,0 days 19:00:00
2024-07-13 01:00:00,2024-07-13,1,2024-07-13 00:00:00,124.96,0.0,0.0,255.2,235.6,615.76,0.8,35.385,24.729,35.866,16.991,24.201,20.6,0.0,0.0,50,90,2.2,0 days 08:00:00
2024-07-13 11:00:00,2024-07-13,11,2024-07-13 10:00:00,124.96,0.0,122.672,217.2,205.2,670.0319999999999,0.8,19.207,51.401,40.302,15.934,25.679,34.0,0.0,0.0,22,238,3.4,0 days 10:00:00
2024-07-14 10:00:00,2024-07-14,10,2024-07-14 09:00:00,129.184,0.0,121.264,218.0,206.0,674.448,0.8,13.218,44.791,37.868,17.986,24.743,32.7,0.0,0.0,27,191,5.5,0 days 23:00:00
2024-07-14 13:00:00,2024-07-14,13,2024-07-14 12:00:00,131.648,0.0,120.912,216.4,199.6,668.5600000000001,0.8,6.507,105.661,30.76,16.826,24.481,35.7,0.0,0.0,21,207,0.8,0 days 03:00:00
2024-07-14 15:00:00,2024-07-14,15,2024-07-14 14:00:00,121.968,0.0,116.512,215.2,195.2,648.88,0.8,4.061,126.752,21.645,11.318,25.005,36.2,0.0,0.0,21,342,3.4,0 days 02:00:00
2024-07-14 17:00:00,2024-07-14,17,2024-07-14 16:00:00,123.2,0.0,118.448,199.6,195.2,636.448,0.8,4.659,125.738,27.633,10.972,25.804,36.3,0.0,0.0,19,352,5.4,0 days 02:00:00
2024-07-14 19:00:00,2024-07-14,19,2024-07-14 18:00:00,123.552,0.0,118.096,216.4,197.2,655.248,0.8,6.035,142.007,19.617,10.9,25.966,32.8,0.0,0.0,28,337,8.2,0 days 02:00:00
2024-07-15 05:00:00,2024-07-15,5,2024-07-15 04:00:00,124.96,0.0,116.512,0.0,241.2,482.672,0.8,17.791,63.934,31.053,15.612,24.718,19.6,0.0,0.0,65,60,5.8,0 days 10:00:00
2024-07-15 16:00:00,2024-07-15,16,2024-07-15 15:00:00,122.32,0.0,116.336,0.0,218.4,457.056,0.8,13.022,137.11,23.958,10.0,24.632,34.9,0.0,0.0,21,51,15.9,0 days 11:00:00
2024-08-01 17:00:00,2024-08-01,17,2024-08-01 16:00:00,129.536,0.0,125.136,0.0,240.4,495.072,0.8,26.798,102.154,16.467,5.234,19.955,33.5,0.0,0.0,9,4,5.1,0 days 04:00:00
2024-08-21 03:00:00,2024-08-21,3,2024-08-21 02:00:00,122.144,0.0,123.376,245.6,264.4,755.52,0.8,18.618,17.531,18.503,12.527,20.284,16.2,0.0,0.0,94,72,2.3,6 days 03:00:00
2024-08-21 08:00:00,2024-08-21,8,2024-08-21 07:00:00,119.68,0.0,117.392,247.2,263.2,747.472,0.8,9.431,26.872,13.209,9.887,20.498,20.6,0.0,0.0,66,225,0.5,0 days 05:00:00
2024-08-21 15:00:00,2024-08-21,15,2024-08-21 14:00:00,124.96,0.0,118.8,216.4,230.4,690.56,0.8,13.028,90.843,8.007,4.238,20.498,30.2,0.0,0.0,28,354,13.8,0 days 07:00:00
