datetime,date,hour_sin,hour_cos,month_sin,month_cos,pollution_stagnation_index,wind_x_vector,wind_y_vector,total_generation_mw,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_direction_10m (°),wind_speed_10m (km/h),pm25
2025-06-20 10:00:00,2025-06-20,0.7032082835159983,-1.2323419483616,0.1788623074439372,-1.0454515325797047,-1.2412302629119083,1.0010944532396049,0.2157323196646545,-1.8065660950128704,1.0680111623967647,-0.243459717101822,-0.9198191381068728,-1.0694482917163723,0.3018128735154894,1.1502640115382108
2025-06-20 11:00:00,2025-06-20,0.3614251111416566,-1.3733426567228542,0.1788623074439372,-1.0454515325797047,-1.430343156450648,1.3337613627614169,0.4021474076639968,-1.6346787659606865,1.221103085135386,-0.243459717101822,-1.138141877667181,-1.0590837616780162,0.798260327807703,0.9551489578076288
2025-06-20 16:00:00,2025-06-20,-1.2326182673318888,-0.715729106114329,0.1788623074439372,-1.0454515325797047,-1.572811074085861,1.6682064980702092,0.756525053441124,-1.4077121315964864,1.2328793868845112,-0.243459717101822,-1.138141877667181,-1.017625641524591,1.365628846998804,-0.2996410115408257
2025-06-20 17:00:00,2025-06-20,-1.3741894927202432,-0.3753232836843744,0.1788623074439372,-1.0454515325797047,-1.605194675200085,1.5427979704422914,1.0942872291132708,-1.4604641423178537,1.138668972891513,-0.243459717101822,-1.0508127818430577,-0.9347094012177408,1.3833591132235254,-0.3241969621930289
2025-06-20 21:00:00,2025-06-20,-1.0074109701638505,0.9879965333552064,0.1788623074439372,-1.0454515325797047,-1.5735942348724743,1.2292231252213237,1.5469657379520905,-1.4244464879387688,0.4085382644457784,-0.243459717101822,-0.5268382068983178,-0.7999705107191094,1.347898580774082,-0.1367589379893213
2025-06-20 22:00:00,2025-06-20,-0.7139151063454726,1.2122962689950538,0.1788623074439372,-1.0454515325797047,-1.2389088621556026,0.9470679725891664,0.9870686172487492,-1.40050860072067,0.2907752469545309,-0.243459717101822,-0.4395091110741945,-0.8414286308725345,0.6564181980099275,-0.4023067610310322
2025-06-21 00:00:00,2025-06-21,-0.0053534114147367,1.4013896931788383,0.1788623074439372,-1.0454515325797047,-0.7516600893523601,0.6030781452307894,0.4502883195351519,-1.39108859880614,0.0552492119720358,-0.243459717101822,-0.1775218236018245,-0.8932512810643158,-0.0705227172036704,-0.8552739230782791
2025-06-21 01:00:00,2025-06-21,0.3614251111416562,1.3532969773563088,0.1788623074439372,-1.0454515325797047,-1.6949142481953383,0.577655081494925,0.3207591058170361,-2.8342328921121016,-0.0625138055192117,-0.243459717101822,-0.0465281798656396,-0.9347094012177408,-0.1769043145520017,-0.5204783039994537
2025-06-21 02:00:00,2025-06-21,0.7032082835159983,1.2122962689950545,0.1788623074439372,-1.0454515325797047,-1.863209857923989,0.5118498845212408,0.268018551955929,-2.9093224979616163,-0.1685005212613345,-0.243459717101822,0.0844654638705453,-0.9347094012177408,-0.2832859119003333,-0.4959542675517426
2025-06-21 03:00:00,2025-06-21,0.9967041473343766,0.9879965333552068,0.1788623074439372,-1.0454515325797047,-1.5517158532563544,0.3260590300084138,0.0849824410580298,-2.9093224979616163,-0.3215924439999562,-0.243459717101822,0.3464527513429153,-0.9554384612944534,-0.6024307039453275,-0.3871359840024464
2025-06-21 04:00:00,2025-06-21,1.2219114445024155,0.6956834267477828,0.1788623074439372,-1.0454515325797047,-1.0579272963082549,0.1113286055474829,-0.0079593567095117,-2.9093224979616163,-0.427579159742079,-0.243459717101822,0.521110942991162,-0.8932512810643158,-0.9038452297656,-0.2877071211831509
2025-06-21 05:00:00,2025-06-21,1.3634826698907698,0.3552776043178288,0.1788623074439372,-1.0454515325797047,-0.9069846608077324,0.062684878125023,-0.0633084364949782,-2.9093224979616163,-0.5217895737350771,-0.243459717101822,0.652104586727347,-0.903615811102672,-0.9924965608892096,-0.3035643678781151
2025-06-21 06:00:00,2025-06-21,1.4117699784467337,-0.0100228396832727,0.1788623074439372,-1.0454515325797047,-1.1453414986607011,0.0876419539474566,0.054924772922543,-2.9093224979616163,-0.3922502544947048,-0.243459717101822,0.4774463950791003,-0.820699570795822,-0.8861149635408779,-0.1734464089410818
2025-06-21 07:00:00,2025-06-21,1.3634826698907698,-0.3753232836843744,0.1788623074439372,-1.0454515325797047,-0.3634994891018216,-0.047494289755074,-0.1802761558634797,-2.9093224979616163,-0.0625138055192117,-0.243459717101822,-0.0465281798656396,-0.9347094012177408,-1.1875294893611503,-0.1056898061284078
2025-06-21 08:00:00,2025-06-21,1.2219114445024155,-0.7157291061143282,0.1788623074439372,-1.0454515325797047,-0.9163359164852416,0.1215195598597384,-0.2410859174519872,-2.9093224979616163,0.2789989452054059,-0.243459717101822,-0.6578318506345029,-1.1523645320232223,-0.9924965608892096,0.1038502296206738
2025-06-21 09:00:00,2025-06-21,0.9967041473343766,-1.0080422127217523,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.121839686848398,0.7995745345957493,-2.9093224979616163,0.514524980187901,-0.243459717101822,-1.1818064255792429,-0.9243448711793848,0.7273392629088152,0.2764733868428494
2025-06-21 10:00:00,2025-06-21,0.7032082835159983,-1.2323419483616,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.6424599881714994,1.2332189223329777,-2.9093224979616163,0.6205116959300241,-0.243459717101822,-1.400129165139551,-0.9243448711793848,1.5783920416954669,-0.0763116088112481
2025-06-21 11:00:00,2025-06-21,0.3614251111416566,-1.3733426567228542,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.7301044577847824,1.0097267287833311,-2.9093224979616163,0.7264984116721467,-0.243459717101822,-1.4874582609636744,-0.976167521371166,1.5606617754707446,-0.2208813544238749
2025-06-21 12:00:00,2025-06-21,-0.0053534114147365,-1.421435372545384,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.7205857782716778,0.6831460464011644,-2.9093224979616163,0.8324851274142697,-0.243459717101822,-1.6184519046998591,-1.0383547016013035,1.4010893794482475,-0.6329216011105129
2025-06-21 13:00:00,2025-06-21,-0.3721319339711298,-1.3733426567228546,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.624726897352733,0.4911525403068801,-2.9093224979616163,0.9384718431563924,-0.243459717101822,-1.7057810005239826,-1.0694482917163723,1.2060564509763063,-0.8451385989304724
2025-06-21 14:00:00,2025-06-21,-0.7139151063454715,-1.2323419483616005,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.5880426359343136,0.4749513508573375,-2.9093224979616163,0.997353351902016,-0.243459717101822,-1.7057810005239826,-1.0694482917163723,1.152865652302141,-0.9618936531178174
2025-06-21 15:00:00,2025-06-21,-1.0074109701638494,-1.008042212721753,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.575555746978552,0.6554490030560655,-2.9093224979616163,1.009129653651141,-0.243459717101822,-1.7494455484360445,-1.0279901715629474,1.2060564509763063,-1.137177662496181
2025-06-21 16:00:00,2025-06-21,-1.2326182673318888,-0.715729106114329,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.7703463680622735,0.8690408332986819,-2.9093224979616163,0.9738007484037666,-0.243459717101822,-1.7494455484360445,-1.0072611114862349,1.5429315092460232,-1.031570140801731
2025-06-21 17:00:00,2025-06-21,-1.3741894927202432,-0.3753232836843744,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.876468389557231,0.7639257950514169,-2.9093224979616163,0.8913666361598934,-0.243459717101822,-1.793110096348106,-1.0383547016013035,1.6315828403696326,-1.3744671395201289
2025-06-21 18:00:00,2025-06-21,-1.422476801276207,-0.0100228396832731,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.7959201173053565,0.5667580910714127,-2.9093224979616163,0.8089325239160199,-0.243459717101822,-1.7494455484360445,-1.0694482917163723,1.4542801781224135,-1.029587624503849
2025-06-21 19:00:00,2025-06-21,-1.3741894927202432,0.3552776043178283,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.8616608340380576,0.3404474505602816,-2.9093224979616163,0.6440642994282735,-0.243459717101822,-1.531122808875736,-1.1212709419081537,1.4720104443471351,-1.0319007783724865
2025-06-21 20:00:00,2025-06-21,-1.232618267331889,0.6956834267477828,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.670665177796677,0.417153287127419,-2.9093224979616163,0.3967619626966535,-0.243459717101822,-1.2254709734913043,-1.0901773517930848,1.2415169834257505,-0.8315187542757148
2025-06-21 21:00:00,2025-06-21,-1.0074109701638505,0.9879965333552064,0.1788623074439372,-1.0454515325797047,-1.863209857923989,1.114260391889463,0.5513743271502081,-2.9093224979616163,0.2201174364597822,-0.243459717101822,-1.007148233930996,-0.9865320514095224,0.5854971331110399,-0.6028970883361648
2025-06-21 22:00:00,2025-06-21,-0.7139151063454726,1.2122962689950538,0.1788623074439372,-1.0454515325797047,-1.863209857923989,0.7195023070634702,0.5265757026400766,-2.9093224979616163,0.0788018154702852,-0.243459717101822,-0.8324900422827495,-0.903615811102672,0.1067799450435486,-0.3520157626947811
2025-06-21 23:00:00,2025-06-21,-0.3721319339711308,1.3532969773563082,0.1788623074439372,-1.0454515325797047,-1.863209857923989,0.5716803222954702,0.4489406034077793,-2.9093224979616163,-0.0507375037700867,-0.243459717101822,-0.7014963985465645,-0.8828867510259596,-0.1059832496531142,-0.0957776390650001
2025-06-22 00:00:00,2025-06-22,-0.0053534114147367,1.4013896931788383,0.1788623074439372,-1.0454515325797047,-1.863209857923989,0.5612596087077628,0.2591523108597809,-2.9093224979616163,-0.1685005212613345,-0.243459717101822,-0.6141673027224412,-0.9554384612944534,-0.2300951132261676,-0.4550353275427478
2025-06-22 01:00:00,2025-06-22,0.3614251111416562,1.3532969773563088,0.1788623074439372,-1.0454515325797047,-1.6564203979186538,0.4169336284378316,0.1141746229647618,-2.9093224979616163,-0.3451450474982058,-0.243459717101822,-0.3958445631621329,-0.976167521371166,-0.4783188403722742,-0.3949348277757027
2025-06-22 02:00:00,2025-06-22,0.7032082835159983,1.2122962689950545,0.1788623074439372,-1.0454515325797047,-1.008335098645624,0.0495459625598434,0.0338977583368209,-2.9093224979616163,-0.3922502544947048,-0.243459717101822,-0.3521800152500712,-0.7999705107191094,-0.9393057622150438,-0.348654092927291
2025-06-22 03:00:00,2025-06-22,0.9967041473343766,0.9879965333552068,0.1788623074439372,-1.0454515325797047,-0.2372583800227406,-0.1400013417652735,-0.0932330732350556,-2.9093224979616163,-0.4393554614912037,-0.243459717101822,-0.4395091110741945,-0.6134089700286965,-1.2052597555858724,-0.1987495750132881
2025-06-22 04:00:00,2025-06-22,1.2219114445024155,0.6956834267477828,0.1788623074439372,-1.0454515325797047,-0.3976727213608606,-0.093846911091651,-0.0912535946154865,-2.9093224979616163,-0.4864606684877027,-0.243459717101822,-0.4395091110741945,-0.7170542704122592,-1.1697992231364285,-0.2390847064732411
2025-06-22 05:00:00,2025-06-22,1.3634826698907698,0.3552776043178288,0.1788623074439372,-1.0454515325797047,-1.110539731734106,0.068725230312478,0.0322993318602395,-2.9093224979616163,-0.5453421772333266,-0.243459717101822,-0.3958445631621329,-0.820699570795822,-0.9215754959903216,-0.0466639001026455
